Cl.Ord.ID,Instrument,Side,Quantity,Price
aa995,Rose,2,350,392
aa996,Rose,1,440,206
aa997,Rose,1,240,82
aa998,Rose,2,320,867
aa999,Rose,2,170,924
aa1000,Rose,1,400,412
aa1001,Rose,2,80,226
aa1002,Rose,2,160,68
aa1003,Rose,2,250,973
aa1004,Rose,2,910,866
aa1005,Rose,2,340,805
aa1006,Rose,2,440,92
aa1007,Rose,1,880,133
aa1008,Rose,2,350,480
aa1009,Rose,1,380,394
aa1010,Rose,1,860,561
aa1011,Rose,2,600,748
aa1012,Rose,1,450,780
aa1013,Rose,1,960,660
aa1014,Rose,1,140,279
aa1015,Rose,1,640,114
aa1016,Rose,2,370,53
aa1017,Rose,2,470,956
aa1018,Rose,2,840,27
aa1019,Rose,1,730,776
aa1020,Rose,2,430,703
aa1021,Rose,2,300,272
aa1022,Rose,2,750,443
aa1023,Rose,1,120,724
aa1024,Rose,2,760,114
aa1025,Rose,1,770,368
aa1026,Rose,2,960,372
aa1027,Rose,1,610,502
aa1028,Rose,2,960,755
aa1029,Rose,2,280,281
aa1030,Rose,2,130,798
aa1031,Rose,1,10,68
aa1032,Rose,2,190,696
aa1033,Rose,2,140,88
aa1034,Rose,2,50,17
aa1035,Rose,2,310,608
aa1036,Rose,1,210,83
aa1037,Rose,2,160,833
aa1038,Rose,1,860,196
aa1039,Rose,1,390,429
aa1040,Rose,2,10,674
aa1041,Rose,1,850,41
aa1042,Rose,2,100,170
aa1043,Rose,2,490,132
aa1044,Rose,1,990,273
aa1045,Rose,1,40,640
aa1046,Rose,2,700,53
aa1047,Rose,1,670,612
aa1048,Rose,2,60,865
aa1049,Rose,1,130,816
aa1050,Rose,1,340,442
aa1051,Rose,2,720,32
aa1052,Rose,2,310,513
aa1053,Rose,1,840,908
aa1054,Rose,2,400,170
aa1055,Rose,1,860,775
aa1056,Rose,1,620,419
aa1057,Rose,2,160,837
aa1058,Rose,2,50,214
aa1059,Rose,1,460,909
aa1060,Rose,2,50,904
aa1061,Rose,2,300,875
aa1062,Rose,1,110,811
aa1063,Rose,1,170,482
aa1064,Rose,1,480,940
aa1065,Rose,2,460,921
aa1066,Rose,1,570,384
aa1067,Rose,2,790,422
aa1068,Rose,2,800,700
aa1069,Rose,2,490,893
aa1070,Rose,2,450,349
aa1071,Rose,1,550,735
aa1072,Rose,2,700,280
aa1073,Rose,2,870,44
aa1074,Rose,2,460,996
aa1075,Rose,2,250,345
aa1076,Rose,1,610,630
aa1077,Rose,2,140,402
aa1078,Rose,1,600,992
aa1079,Rose,2,110,68
aa1080,Rose,2,430,913
aa1081,Rose,2,110,627
aa1082,Rose,1,230,804
aa1083,Rose,1,600,971
aa1084,Rose,2,500,603
aa1085,Rose,1,320,637
aa1086,Rose,2,620,304
aa1087,Rose,1,830,966
aa1088,Rose,2,500,410
aa1089,Rose,1,530,287
aa1090,Rose,2,720,754
aa1091,Rose,2,340,99
aa1092,Rose,1,200,715
aa1093,Rose,2,290,283
aa1094,Rose,2,300,649
aa1095,Rose,2,810,106
aa1096,Rose,1,380,241
aa1097,Rose,1,460,631
aa1098,Rose,2,430,474
aa1099,Rose,1,290,989
aa1100,Rose,2,60,261
aa1101,Rose,1,320,418
aa1102,Rose,2,660,422
aa1103,Rose,2,300,204
aa1104,Rose,2,940,462
aa1105,Rose,2,660,522
aa1106,Rose,2,10,187
aa1107,Rose,2,450,301
aa1108,Rose,2,680,10
aa1109,Rose,2,420,250
aa1110,Rose,2,820,189
aa1111,Rose,2,300,522
aa1112,Rose,1,70,81
aa1113,Rose,2,910,942
aa1114,Rose,2,750,156
aa1115,Rose,2,680,483
aa1116,Rose,2,980,241
aa1117,Rose,2,590,571
aa1118,Rose,1,870,886
aa1119,Rose,2,230,439
aa1120,Rose,1,240,399
aa1121,Rose,1,430,248
aa1122,Rose,2,400,186
aa1123,Rose,2,220,520
aa1124,Rose,1,40,824
aa1125,Rose,1,160,947
aa1126,Rose,1,380,434
aa1127,Rose,2,100,114
aa1128,Rose,2,60,61
aa1129,Rose,2,530,77
aa1130,Rose,1,80,705
aa1131,Rose,2,820,665
aa1132,Rose,1,280,6
aa1133,Rose,2,470,408
aa1134,Rose,1,1000,471
aa1135,Rose,2,70,748
aa1136,Rose,1,810,253
aa1137,Rose,2,710,625
aa1138,Rose,2,70,689
aa1139,Rose,2,460,352
aa1140,Rose,2,690,392
aa1141,Rose,2,180,24
aa1142,Rose,1,800,564
aa1143,Rose,2,640,902
aa1144,Rose,2,100,602
aa1145,Rose,2,350,853
aa1146,Rose,1,790,127
aa1147,Rose,2,330,817
aa1148,Rose,1,90,428
aa1149,Rose,2,520,433
aa1150,Rose,1,300,56
aa1151,Rose,2,980,581
aa1152,Rose,1,260,968
aa1153,Rose,1,920,497
aa1154,Rose,1,550,375
aa1155,Rose,2,760,367
aa1156,Rose,2,940,171
aa1157,Rose,2,320,832
aa1158,Rose,1,620,359
aa1159,Rose,1,940,268
aa1160,Rose,2,210,358
aa1161,Rose,1,720,19
aa1162,Rose,2,330,753
aa1163,Rose,2,140,372
aa1164,Rose,1,340,227
aa1165,Rose,1,790,661
aa1166,Rose,2,340,751
aa1167,Rose,2,50,218
aa1168,Rose,2,40,706
aa1169,Rose,1,730,370
aa1170,Rose,2,420,411
aa1171,Rose,2,590,205
aa1172,Rose,1,470,313
aa1173,Rose,2,500,998
aa1174,Rose,2,870,511
aa1175,Rose,1,480,578
aa1176,Rose,2,960,13
aa1177,Rose,1,60,387
aa1178,Rose,1,500,686
aa1179,Rose,1,530,866
aa1180,Rose,2,620,299
aa1181,Rose,2,900,878
aa1182,Rose,2,770,889
aa1183,Rose,1,150,719
aa1184,Rose,1,990,997
aa1185,Rose,1,10,561
aa1186,Rose,1,230,196
aa1187,Rose,2,640,68
aa1188,Rose,2,410,795
aa1189,Rose,1,120,989
aa1190,Rose,2,470,689
aa1191,Rose,2,150,932
aa1192,Rose,1,960,252
aa1193,Rose,1,300,467
aa1194,Rose,1,1000,622
aa1195,Rose,1,190,588
aa1196,Rose,1,360,915
aa1197,Rose,1,410,506
aa1198,Rose,1,10,247
aa1199,Rose,1,920,151
aa1200,Rose,1,610,642
aa1201,Rose,2,470,711
aa1202,Rose,2,780,163
aa1203,Rose,1,80,159
aa1204,Rose,2,620,659
aa1205,Rose,2,150,358
aa1206,Rose,2,650,494
aa1207,Rose,1,370,117
aa1208,Rose,1,460,854
aa1209,Rose,1,760,434
aa1210,Rose,2,20,165
aa1211,Rose,2,260,392
aa1212,Rose,1,310,202
aa1213,Rose,1,100,594
aa1214,Rose,2,400,401
aa1215,Rose,2,400,187
aa1216,Rose,2,240,986
aa1217,Rose,2,210,618
aa1218,Rose,1,590,803
aa1219,Rose,2,160,143
aa1220,Rose,2,580,379
aa1221,Rose,1,730,102
aa1222,Rose,2,490,147
aa1223,Rose,1,760,202
aa1224,Rose,2,460,518
aa1225,Rose,2,100,12
aa1226,Rose,2,370,908
aa1227,Rose,2,680,315
aa1228,Rose,2,300,734
aa1229,Rose,2,670,506
aa1230,Rose,1,210,752
aa1231,Rose,1,580,509
aa1232,Rose,2,70,854
aa1233,Rose,1,960,526
aa1234,Rose,1,360,26
aa1235,Rose,2,830,50
aa1236,Rose,2,580,56
aa1237,Rose,2,380,684
aa1238,Rose,1,400,440
aa1239,Rose,2,190,780
aa1240,Rose,1,150,498
aa1241,Rose,1,270,547
aa1242,Rose,1,340,846
aa1243,Rose,2,180,479
aa1244,Rose,1,410,286
aa1245,Rose,2,30,751
aa1246,Rose,2,460,758
aa1247,Rose,2,50,546
aa1248,Rose,2,280,927
aa1249,Rose,1,620,316
aa1250,Rose,2,40,918
aa1251,Rose,2,640,219
aa1252,Rose,2,110,63
aa1253,Rose,1,970,264
aa1254,Rose,2,220,111
aa1255,Rose,2,830,552
aa1256,Rose,2,640,632
aa1257,Rose,1,130,177
aa1258,Rose,2,980,60
aa1259,Rose,2,80,372
aa1260,Rose,2,140,976
aa1261,Rose,2,650,560
aa1262,Rose,2,250,643
aa1263,Rose,2,540,906
aa1264,Rose,1,600,672
aa1265,Rose,2,160,865
aa1266,Rose,1,180,944
aa1267,Rose,1,180,521
aa1268,Rose,2,740,10
aa1269,Rose,2,590,481
aa1270,Rose,1,590,600
aa1271,Rose,2,940,827
aa1272,Rose,2,410,181
aa1273,Rose,1,140,214
aa1274,Rose,2,640,665
aa1275,Rose,2,250,629
aa1276,Rose,2,920,149
aa1277,Rose,2,290,207
aa1278,Rose,1,650,595
aa1279,Rose,2,710,470
aa1280,Rose,1,120,645
aa1281,Rose,2,30,130
aa1282,Rose,2,520,804
aa1283,Rose,2,450,625
aa1284,Rose,2,830,477
aa1285,Rose,1,810,847
aa1286,Rose,1,670,87
aa1287,Rose,1,510,871
aa1288,Rose,1,630,999
aa1289,Rose,2,490,111
aa1290,Rose,1,320,489
aa1291,Rose,2,180,887
aa1292,Rose,1,390,471
aa1293,Rose,1,90,964
aa1294,Rose,1,330,390
aa1295,Rose,2,250,3
aa1296,Rose,2,750,145
aa1297,Rose,1,690,155
aa1298,Rose,1,800,80
aa1299,Rose,2,70,270
aa1300,Rose,1,190,642
aa1301,Rose,2,660,582
aa1302,Rose,2,130,978
aa1303,Rose,2,730,99
aa1304,Rose,2,290,581
aa1305,Rose,1,870,733
aa1306,Rose,1,750,231
aa1307,Rose,2,310,378
aa1308,Rose,1,820,505
aa1309,Rose,2,770,846
aa1310,Rose,1,50,940
aa1311,Rose,1,960,947
aa1312,Rose,2,340,149
aa1313,Rose,2,740,551
aa1314,Rose,2,270,542
aa1315,Rose,2,500,716
aa1316,Rose,1,160,361
aa1317,Rose,1,250,778
aa1318,Rose,1,240,76
aa1319,Rose,1,620,799
aa1320,Rose,1,410,271
aa1321,Rose,2,670,109
aa1322,Rose,2,550,399
aa1323,Rose,2,340,288
aa1324,Rose,2,390,123
aa1325,Rose,2,670,417
aa1326,Rose,1,310,8
aa1327,Rose,2,450,669
aa1328,Rose,1,110,562
aa1329,Rose,1,610,650
aa1330,Rose,1,110,92
aa1331,Rose,2,70,26
aa1332,Rose,2,240,964
aa1333,Rose,1,1000,208
aa1334,Rose,2,860,898
aa1335,Rose,1,940,641
aa1336,Rose,1,380,286
aa1337,Rose,2,680,321
aa1338,Rose,1,730,496
aa1339,Rose,2,460,157
aa1340,Rose,2,500,154
aa1341,Rose,1,460,411
aa1342,Rose,2,420,122
aa1343,Rose,2,190,919
aa1344,Rose,2,560,25
aa1345,Rose,2,740,982
aa1346,Rose,1,10,170
aa1347,Rose,2,550,73
aa1348,Rose,1,730,121
aa1349,Rose,2,240,654
aa1350,Rose,2,870,277
aa1351,Rose,1,450,173
aa1352,Rose,2,270,890
aa1353,Rose,2,960,741
aa1354,Rose,2,820,377
aa1355,Rose,1,940,808
aa1356,Rose,2,900,387
aa1357,Rose,1,490,251
aa1358,Rose,1,900,599
aa1359,Rose,2,320,710
aa1360,Rose,1,370,296
aa1361,Rose,1,540,431
aa1362,Rose,1,520,331
aa1363,Rose,1,800,81
aa1364,Rose,1,200,95
aa1365,Rose,2,530,784
aa1366,Rose,1,250,116
aa1367,Rose,2,270,35
aa1368,Rose,2,700,203
aa1369,Rose,2,330,82
aa1370,Rose,1,320,469
aa1371,Rose,2,640,234
aa1372,Rose,2,870,517
aa1373,Rose,1,510,464
aa1374,Rose,1,10,376
aa1375,Rose,2,350,659
aa1376,Rose,2,310,94
aa1377,Rose,1,970,254
aa1378,Rose,2,630,625
aa1379,Rose,1,260,537
aa1380,Rose,2,200,776
aa1381,Rose,1,930,193
aa1382,Rose,2,130,691
aa1383,Rose,2,860,672
aa1384,Rose,1,120,567
aa1385,Rose,2,590,172
aa1386,Rose,2,470,34
aa1387,Rose,2,730,167
aa1388,Rose,2,50,439
aa1389,Rose,1,270,720
aa1390,Rose,2,810,752
aa1391,Rose,1,750,365
aa1392,Rose,2,760,12
aa1393,Rose,1,730,369
aa1394,Rose,2,930,533
aa1395,Rose,1,290,243
aa1396,Rose,2,600,969
aa1397,Rose,2,250,983
aa1398,Rose,1,760,945
aa1399,Rose,2,80,999
aa1400,Rose,2,60,472
aa1401,Rose,2,610,961
aa1402,Rose,1,390,605
aa1403,Rose,1,190,979
aa1404,Rose,2,680,925
aa1405,Rose,1,160,253
aa1406,Rose,1,940,219
aa1407,Rose,2,300,63
aa1408,Rose,1,540,161
aa1409,Rose,1,50,593
aa1410,Rose,2,520,386
aa1411,Rose,1,820,657
aa1412,Rose,2,300,398
aa1413,Rose,1,390,732
aa1414,Rose,1,220,35
aa1415,Rose,1,580,144
aa1416,Rose,2,160,66
aa1417,Rose,1,380,208
aa1418,Rose,1,590,36
aa1419,Rose,1,280,175
aa1420,Rose,1,620,633
aa1421,Rose,2,280,706
aa1422,Rose,2,570,529
aa1423,Rose,2,40,770
aa1424,Rose,2,50,899
aa1425,Rose,2,940,684
aa1426,Rose,1,930,15
aa1427,Rose,2,970,39
aa1428,Rose,2,250,168
aa1429,Rose,1,480,659
aa1430,Rose,1,200,751
aa1431,Rose,1,480,959
aa1432,Rose,2,680,186
aa1433,Rose,2,260,209
aa1434,Rose,2,820,177
aa1435,Rose,1,980,276
aa1436,Rose,1,170,33
aa1437,Rose,2,110,769
aa1438,Rose,1,220,46
aa1439,Rose,2,660,281
aa1440,Rose,2,940,551
aa1441,Rose,2,200,689
aa1442,Rose,1,970,435
aa1443,Rose,1,250,152
aa1444,Rose,2,310,267
aa1445,Rose,2,140,906
aa1446,Rose,2,480,584
aa1447,Rose,1,300,678
aa1448,Rose,1,400,53
aa1449,Rose,2,850,912
aa1450,Rose,1,340,601
aa1451,Rose,1,430,70
aa1452,Rose,2,590,940
aa1453,Rose,1,310,940
aa1454,Rose,1,580,109
aa1455,Rose,2,430,252
aa1456,Rose,2,530,656
aa1457,Rose,1,370,51
aa1458,Rose,2,400,539
aa1459,Rose,1,980,606
aa1460,Rose,2,710,811
aa1461,Rose,2,720,564
aa1462,Rose,1,990,95
aa1463,Rose,2,790,819
aa1464,Rose,2,10,865
aa1465,Rose,1,20,773
aa1466,Rose,2,610,612
aa1467,Rose,2,540,571
aa1468,Rose,1,690,370
aa1469,Rose,1,60,35
aa1470,Rose,2,580,160
aa1471,Rose,2,290,73
aa1472,Rose,2,530,167
aa1473,Rose,2,300,378
aa1474,Rose,2,420,98
aa1475,Rose,2,730,760
aa1476,Rose,2,970,504
aa1477,Rose,1,460,537
aa1478,Rose,2,590,475
aa1479,Rose,2,50,408
aa1480,Rose,1,590,724
aa1481,Rose,1,420,908
aa1482,Rose,1,120,816
aa1483,Rose,2,70,317
aa1484,Rose,2,750,44
aa1485,Rose,2,780,970
aa1486,Rose,1,880,288
aa1487,Rose,1,560,263
aa1488,Rose,2,560,93
aa1489,Rose,1,950,525
aa1490,Rose,2,130,425
aa1491,Rose,2,610,152
aa1492,Rose,2,710,657
aa1493,Rose,2,740,708
aa1494,Rose,2,280,183
aa1495,Rose,1,150,543
aa1496,Rose,2,120,275
aa1497,Rose,2,950,316
aa1498,Rose,2,620,647
aa1499,Rose,2,710,299
aa1500,Rose,2,630,118
aa1501,Rose,2,630,268
aa1502,Rose,1,110,247
aa1503,Rose,1,130,746
aa1504,Rose,1,610,247
aa1505,Rose,1,350,908
aa1506,Rose,1,380,289
aa1507,Rose,1,920,214
aa1508,Rose,1,790,375
aa1509,Rose,1,520,414
aa1510,Rose,2,400,218
aa1511,Rose,2,230,824
aa1512,Rose,1,90,241
aa1513,Rose,2,750,223
aa1514,Rose,1,930,671
aa1515,Rose,2,10,196
aa1516,Rose,1,740,971
aa1517,Rose,1,590,11
aa1518,Rose,2,20,66
aa1519,Rose,2,530,527
aa1520,Rose,2,260,559
aa1521,Rose,2,690,254
aa1522,Rose,1,150,896
aa1523,Rose,1,490,654
aa1524,Rose,1,680,271
aa1525,Rose,2,130,133
aa1526,Rose,2,380,618
aa1527,Rose,1,240,984
aa1528,Rose,1,10,687
aa1529,Rose,2,270,236
aa1530,Rose,2,710,709
aa1531,Rose,1,160,499
aa1532,Rose,1,210,688
aa1533,Rose,2,460,718
aa1534,Rose,1,470,673
aa1535,Rose,2,770,783
aa1536,Rose,1,430,875
aa1537,Rose,1,930,336
aa1538,Rose,2,410,316
aa1539,Rose,2,30,208
aa1540,Rose,1,600,888
aa1541,Rose,1,990,28
aa1542,Rose,2,550,448
aa1543,Rose,1,490,740
aa1544,Rose,2,610,979
aa1545,Rose,1,150,367
aa1546,Rose,1,360,367
aa1547,Rose,2,350,217
aa1548,Rose,1,60,193
aa1549,Rose,2,110,3
aa1550,Rose,2,940,876
aa1551,Rose,1,900,669
aa1552,Rose,1,220,601
aa1553,Rose,2,170,524
aa1554,Rose,2,680,217
aa1555,Rose,1,90,278
aa1556,Rose,2,500,513
aa1557,Rose,2,290,457
aa1558,Rose,1,90,146
aa1559,Rose,2,870,375
aa1560,Rose,2,730,10
aa1561,Rose,2,180,205
aa1562,Rose,2,400,146
aa1563,Rose,2,570,643
aa1564,Rose,1,900,494
aa1565,Rose,1,890,930
aa1566,Rose,2,600,217
aa1567,Rose,1,970,909
aa1568,Rose,1,600,239
aa1569,Rose,1,400,41
aa1570,Rose,1,200,44
aa1571,Rose,2,910,638
aa1572,Rose,2,280,413
aa1573,Rose,2,40,983
aa1574,Rose,1,480,762
aa1575,Rose,1,990,242
aa1576,Rose,2,980,29
aa1577,Rose,1,710,35
aa1578,Rose,2,210,325
aa1579,Rose,2,60,794
aa1580,Rose,1,880,528
aa1581,Rose,2,240,331
aa1582,Rose,1,210,515
aa1583,Rose,2,490,603
aa1584,Rose,1,970,365
aa1585,Rose,2,130,560
aa1586,Rose,1,200,708
aa1587,Rose,1,540,955
aa1588,Rose,2,20,351
aa1589,Rose,2,260,919
aa1590,Rose,1,150,16
aa1591,Rose,1,390,219
aa1592,Rose,2,150,752
aa1593,Rose,2,120,98
aa1594,Rose,2,760,152
aa1595,Rose,1,900,927
aa1596,Rose,2,260,90
aa1597,Rose,1,920,992
aa1598,Rose,1,290,507
aa1599,Rose,1,850,84
aa1600,Rose,2,660,277
aa1601,Rose,1,620,190
aa1602,Rose,1,390,632
aa1603,Rose,1,880,195
aa1604,Rose,1,160,829
aa1605,Rose,2,70,638
aa1606,Rose,1,850,48
aa1607,Rose,1,250,55
aa1608,Rose,2,750,543
aa1609,Rose,2,400,458
aa1610,Rose,2,70,67
aa1611,Rose,2,80,442
aa1612,Rose,2,130,140
aa1613,Rose,1,170,766
aa1614,Rose,2,50,706
aa1615,Rose,1,990,949
aa1616,Rose,2,600,786
aa1617,Rose,2,200,145
aa1618,Rose,1,90,589
aa1619,Rose,2,700,56
aa1620,Rose,2,680,579
aa1621,Rose,1,750,308
aa1622,Rose,2,650,818
aa1623,Rose,1,320,971
aa1624,Rose,1,830,33
aa1625,Rose,2,320,333
aa1626,Rose,1,680,633
aa1627,Rose,1,100,851
aa1628,Rose,1,50,534
aa1629,Rose,1,660,892
aa1630,Rose,1,720,358
aa1631,Rose,2,520,788
aa1632,Rose,1,830,570
aa1633,Rose,1,90,817
aa1634,Rose,1,210,597
aa1635,Rose,2,510,937
aa1636,Rose,2,730,203
aa1637,Rose,2,430,967
aa1638,Rose,2,920,141
aa1639,Rose,2,400,805
aa1640,Rose,1,480,935
aa1641,Rose,1,610,929
aa1642,Rose,2,540,586
aa1643,Rose,2,820,419
aa1644,Rose,2,160,76
aa1645,Rose,1,850,199
aa1646,Rose,2,280,110
aa1647,Rose,2,480,635
aa1648,Rose,1,150,90
aa1649,Rose,1,340,537
aa1650,Rose,2,160,96
aa1651,Rose,1,690,240
aa1652,Rose,2,940,70
aa1653,Rose,2,130,716
aa1654,Rose,2,480,450
aa1655,Rose,1,90,677
aa1656,Rose,1,30,986
aa1657,Rose,1,720,297
aa1658,Rose,1,480,285
aa1659,Rose,2,220,186
aa1660,Rose,1,60,252
aa1661,Rose,1,290,914
aa1662,Rose,2,780,193
aa1663,Rose,1,440,962
aa1664,Rose,1,320,112
aa1665,Rose,2,200,55
aa1666,Rose,2,920,157
aa1667,Rose,1,780,296
aa1668,Rose,2,210,569
aa1669,Rose,2,710,961
aa1670,Rose,1,910,894
aa1671,Rose,2,800,681
aa1672,Rose,2,130,161
aa1673,Rose,2,560,161
aa1674,Rose,2,20,209
aa1675,Rose,1,10,691
aa1676,Rose,2,470,657
aa1677,Rose,2,200,201
aa1678,Rose,2,840,857
aa1679,Rose,1,110,868
aa1680,Rose,1,700,422
aa1681,Rose,1,140,713
aa1682,Rose,2,490,670
aa1683,Rose,1,360,39
aa1684,Rose,1,230,890
aa1685,Rose,1,500,149
aa1686,Rose,2,490,409
aa1687,Rose,2,760,764
aa1688,Rose,1,460,361
aa1689,Rose,2,140,951
aa1690,Rose,1,680,644
aa1691,Rose,2,950,974
aa1692,Rose,1,790,888
aa1693,Rose,2,180,528
aa1694,Rose,2,560,891
aa1695,Rose,2,10,174
aa1696,Rose,1,420,528
aa1697,Rose,2,510,67
aa1698,Rose,1,140,918
aa1699,Rose,1,760,833
aa1700,Rose,1,240,59
aa1701,Rose,2,100,672
aa1702,Rose,2,960,367
aa1703,Rose,1,910,192
aa1704,Rose,1,620,198
aa1705,Rose,1,750,85
aa1706,Rose,1,310,618
aa1707,Rose,1,1000,56
aa1708,Rose,1,810,431
aa1709,Rose,2,480,346
aa1710,Rose,1,140,311
aa1711,Rose,2,950,242
aa1712,Rose,1,360,237
aa1713,Rose,2,890,334
aa1714,Rose,1,160,358
aa1715,Rose,1,170,409
aa1716,Rose,1,710,509
aa1717,Rose,2,650,764
aa1718,Rose,2,800,989
aa1719,Rose,1,10,703
aa1720,Rose,1,820,914
aa1721,Rose,2,640,320
aa1722,Rose,1,960,266
aa1723,Rose,2,870,28
aa1724,Rose,1,50,438
aa1725,Rose,1,730,508
aa1726,Rose,2,440,206
aa1727,Rose,2,300,476
aa1728,Rose,2,200,227
aa1729,Rose,2,650,241
aa1730,Rose,1,840,918
aa1731,Rose,2,470,188
aa1732,Rose,1,530,862
aa1733,Rose,1,10,335
aa1734,Rose,1,570,943
aa1735,Rose,2,570,417
aa1736,Rose,1,390,598
aa1737,Rose,1,970,36
aa1738,Rose,2,120,881
aa1739,Rose,1,630,292
aa1740,Rose,1,470,410
aa1741,Rose,2,210,298
aa1742,Rose,1,230,447
aa1743,Rose,1,60,901
aa1744,Rose,2,410,607
aa1745,Rose,1,120,607
aa1746,Rose,2,680,597
aa1747,Rose,2,990,299
aa1748,Rose,1,180,739
aa1749,Rose,2,150,492
aa1750,Rose,2,420,857
aa1751,Rose,1,730,281
aa1752,Rose,1,10,111
aa1753,Rose,1,640,540
aa1754,Rose,1,20,628
aa1755,Rose,2,1000,659
aa1756,Rose,2,160,751
aa1757,Rose,1,310,957
aa1758,Rose,2,80,828
aa1759,Rose,1,160,133
aa1760,Rose,1,590,778
aa1761,Rose,2,620,430
aa1762,Rose,2,630,885
aa1763,Rose,2,230,571
aa1764,Rose,2,330,588
aa1765,Rose,1,640,645
aa1766,Rose,1,960,170
aa1767,Rose,1,930,8
aa1768,Rose,2,360,858
aa1769,Rose,2,40,740
aa1770,Rose,2,960,733
aa1771,Rose,2,150,720
aa1772,Rose,1,340,631
aa1773,Rose,2,730,127
aa1774,Rose,2,50,103
aa1775,Rose,1,340,31
aa1776,Rose,1,150,914
aa1777,Rose,2,300,153
aa1778,Rose,2,40,260
aa1779,Rose,1,170,97
aa1780,Rose,1,400,699
aa1781,Rose,2,910,12
aa1782,Rose,1,210,206
aa1783,Rose,1,660,866
aa1784,Rose,1,770,368
aa1785,Rose,1,730,283
aa1786,Rose,2,150,167
aa1787,Rose,1,820,765
aa1788,Rose,2,250,169
aa1789,Rose,2,80,367
aa1790,Rose,1,270,146
aa1791,Rose,1,720,445
aa1792,Rose,2,20,363
aa1793,Rose,2,630,537
aa1794,Rose,1,710,767
aa1795,Rose,1,460,993
aa1796,Rose,1,440,481
aa1797,Rose,1,280,238
aa1798,Rose,1,540,833
aa1799,Rose,1,720,340
aa1800,Rose,1,900,191
aa1801,Rose,2,360,88
aa1802,Rose,2,980,704
aa1803,Rose,2,100,291
aa1804,Rose,2,420,266
aa1805,Rose,2,720,464
aa1806,Rose,2,850,440
aa1807,Rose,2,80,331
aa1808,Rose,2,350,181
aa1809,Rose,2,820,199
aa1810,Rose,2,680,327
aa1811,Rose,1,20,549
aa1812,Rose,1,340,982
aa1813,Rose,1,900,182
aa1814,Rose,1,470,248
aa1815,Rose,1,170,299
aa1816,Rose,2,80,880
aa1817,Rose,2,120,985
aa1818,Rose,1,10,363
aa1819,Rose,1,430,523
aa1820,Rose,1,140,576
aa1821,Rose,2,380,366
aa1822,Rose,2,120,391
aa1823,Rose,1,610,915
aa1824,Rose,2,620,446
aa1825,Rose,1,970,370
aa1826,Rose,1,200,24
aa1827,Rose,1,690,871
aa1828,Rose,1,270,776
aa1829,Rose,2,60,292
aa1830,Rose,2,710,492
aa1831,Rose,2,980,836
aa1832,Rose,2,710,403
aa1833,Rose,2,740,451
aa1834,Rose,2,1000,93
aa1835,Rose,2,140,992
aa1836,Rose,2,790,42
aa1837,Rose,2,510,400
aa1838,Rose,2,290,353
aa1839,Rose,2,130,155
aa1840,Rose,2,180,619
aa1841,Rose,1,290,236
aa1842,Rose,1,430,490
aa1843,Rose,1,40,868
aa1844,Rose,2,320,174
aa1845,Rose,1,790,96
aa1846,Rose,1,420,882
aa1847,Rose,1,500,420
aa1848,Rose,2,40,368
aa1849,Rose,2,880,501
aa1850,Rose,1,120,837
aa1851,Rose,1,500,638
aa1852,Rose,2,950,751
aa1853,Rose,2,230,833
aa1854,Rose,1,740,289
aa1855,Rose,2,670,810
aa1856,Rose,1,390,512
aa1857,Rose,1,400,468
aa1858,Rose,2,830,827
aa1859,Rose,2,20,805
aa1860,Rose,2,430,168
aa1861,Rose,1,190,179
aa1862,Rose,2,250,325
aa1863,Rose,2,950,138
aa1864,Rose,1,570,455
aa1865,Rose,1,620,746
aa1866,Rose,1,70,838
aa1867,Rose,2,490,787
aa1868,Rose,1,720,408
aa1869,Rose,1,800,955
aa1870,Rose,2,650,603
aa1871,Rose,1,880,881
aa1872,Rose,2,80,406
aa1873,Rose,2,820,544
aa1874,Rose,1,530,257
aa1875,Rose,1,240,732
aa1876,Rose,1,870,778
aa1877,Rose,2,840,400
aa1878,Rose,2,260,466
aa1879,Rose,1,410,150
aa1880,Rose,2,610,390
aa1881,Rose,2,710,304
aa1882,Rose,1,70,29
aa1883,Rose,1,650,929
aa1884,Rose,1,790,231
aa1885,Rose,1,740,46
aa1886,Rose,2,580,331
aa1887,Rose,2,110,112
aa1888,Rose,2,790,969
aa1889,Rose,2,650,531
aa1890,Rose,2,780,623
aa1891,Rose,1,70,565
aa1892,Rose,2,930,51
aa1893,Rose,1,770,439
aa1894,Rose,2,750,315
aa1895,Rose,2,530,447
aa1896,Rose,2,930,938
aa1897,Rose,1,580,869
aa1898,Rose,2,860,167
aa1899,Rose,2,60,863
aa1900,Rose,1,980,109
aa1901,Rose,2,830,483
aa1902,Rose,1,320,263
aa1903,Rose,1,780,53
aa1904,Rose,1,330,984
aa1905,Rose,1,510,909
aa1906,Rose,2,340,26
aa1907,Rose,2,500,856
aa1908,Rose,1,690,15
aa1909,Rose,1,620,978
aa1910,Rose,2,620,285
aa1911,Rose,2,120,167
aa1912,Rose,1,430,38
aa1913,Rose,1,490,980
aa1914,Rose,2,30,663
aa1915,Rose,2,530,79
aa1916,Rose,1,680,572
aa1917,Rose,1,450,425
aa1918,Rose,2,540,728
aa1919,Rose,2,190,466
aa1920,Rose,2,1000,754
aa1921,Rose,2,530,34
aa1922,Rose,2,300,309
aa1923,Rose,1,230,717
aa1924,Rose,1,490,769
aa1925,Rose,1,840,131
