Cl.Ord.ID,Instrument,Side,Quantity,Price
aa995,Rose,1,570,418
aa996,Rose,1,500,874
aa997,Rose,2,740,442
aa998,Rose,1,120,693
aa999,Rose,1,280,742
aa1000,Rose,2,610,379
aa1001,Rose,2,170,472
aa1002,Rose,2,400,697
aa1003,Rose,1,510,834
aa1004,Rose,2,270,701
aa1005,Rose,1,560,636
aa1006,Rose,1,790,26
aa1007,Rose,1,550,360
aa1008,Rose,2,330,993
aa1009,Rose,1,120,45
aa1010,Rose,1,110,107
aa1011,Rose,2,960,480
aa1012,Rose,2,990,83
aa1013,Rose,2,360,256
aa1014,Rose,1,200,977
aa1015,Rose,1,690,617
aa1016,Rose,2,440,703
aa1017,Rose,1,880,178
aa1018,Rose,2,810,982
aa1019,Rose,1,870,420
aa1020,Rose,1,390,215
aa1021,Rose,2,750,431
aa1022,Rose,1,940,824
aa1023,Rose,2,220,561
aa1024,Rose,2,1000,583
aa1025,Rose,2,640,856
aa1026,Rose,2,680,54
aa1027,Rose,1,490,869
aa1028,Rose,2,280,953
aa1029,Rose,2,820,564
aa1030,Rose,1,600,78
aa1031,Rose,2,20,599
aa1032,Rose,2,180,543
aa1033,Rose,1,260,469
aa1034,Rose,2,160,214
aa1035,Rose,1,930,567
aa1036,Rose,1,810,111
aa1037,Rose,1,850,97
aa1038,Rose,2,280,408
aa1039,Rose,2,300,105
aa1040,Rose,2,460,498
aa1041,Rose,1,370,286
aa1042,Rose,2,500,545
aa1043,Rose,2,170,264
aa1044,Rose,2,110,157
aa1045,Rose,2,1000,217
aa1046,Rose,2,580,225
aa1047,Rose,2,50,960
aa1048,Rose,2,590,146
aa1049,Rose,1,570,8
aa1050,Rose,1,420,870
aa1051,Rose,2,600,459
aa1052,Rose,1,820,29
aa1053,Rose,2,790,743
aa1054,Rose,2,140,634
aa1055,Rose,2,360,575
aa1056,Rose,2,430,726
aa1057,Rose,1,680,484
aa1058,Rose,2,460,297
aa1059,Rose,1,250,503
aa1060,Rose,2,100,326
aa1061,Rose,1,570,903
aa1062,Rose,2,190,526
aa1063,Rose,1,890,444
aa1064,Rose,2,460,544
aa1065,Rose,2,680,893
aa1066,Rose,2,240,12
aa1067,Rose,2,380,717
aa1068,Rose,2,570,788
aa1069,Rose,1,290,885
aa1070,Rose,2,920,92
aa1071,Rose,2,910,704
aa1072,Rose,1,180,400
aa1073,Rose,1,890,655
aa1074,Rose,1,740,237
aa1075,Rose,1,910,823
aa1076,Rose,1,390,357
aa1077,Rose,1,910,44
aa1078,Rose,2,310,378
aa1079,Rose,1,250,592
aa1080,Rose,2,500,707
aa1081,Rose,1,790,350
aa1082,Rose,1,280,511
aa1083,Rose,1,470,215
aa1084,Rose,2,770,463
aa1085,Rose,1,330,485
aa1086,Rose,1,440,136
aa1087,Rose,2,980,432
aa1088,Rose,2,100,39
aa1089,Rose,2,60,651
aa1090,Rose,1,150,220
aa1091,Rose,2,520,859
aa1092,Rose,1,440,980
aa1093,Rose,1,810,487
aa1094,Rose,2,380,831
aa1095,Rose,1,830,544
aa1096,Rose,1,350,98
aa1097,Rose,2,900,468
aa1098,Rose,2,440,674
aa1099,Rose,2,740,524
aa1100,Rose,2,380,269
aa1101,Rose,1,900,411
aa1102,Rose,2,260,464
aa1103,Rose,2,40,866
aa1104,Rose,2,360,818
aa1105,Rose,2,640,25
aa1106,Rose,2,40,46
aa1107,Rose,2,810,73
aa1108,Rose,1,570,284
aa1109,Rose,1,20,836
aa1110,Rose,1,860,936
aa1111,Rose,2,840,343
aa1112,Rose,2,500,83
aa1113,Rose,1,730,254
aa1114,Rose,1,740,907
aa1115,Rose,2,970,324
aa1116,Rose,2,890,528
aa1117,Rose,2,580,260
aa1118,Rose,1,30,748
aa1119,Rose,2,970,869
aa1120,Rose,2,770,806
aa1121,Rose,1,600,904
aa1122,Rose,1,670,14
aa1123,Rose,1,520,343
aa1124,Rose,1,430,336
aa1125,Rose,1,390,914
aa1126,Rose,2,490,326
aa1127,Rose,2,80,570
aa1128,Rose,2,940,928
aa1129,Rose,1,880,310
aa1130,Rose,1,350,557
aa1131,Rose,2,700,473
aa1132,Rose,1,360,556
aa1133,Rose,2,360,514
aa1134,Rose,2,520,178
aa1135,Rose,2,510,245
aa1136,Rose,2,300,785
aa1137,Rose,2,370,14
aa1138,Rose,2,150,346
aa1139,Rose,2,120,200
aa1140,Rose,2,260,957
aa1141,Rose,2,970,840
aa1142,Rose,1,660,918
aa1143,Rose,2,980,152
aa1144,Rose,1,750,902
aa1145,Rose,1,460,98
aa1146,Rose,2,520,920
aa1147,Rose,2,310,91
aa1148,Rose,2,430,229
aa1149,Rose,1,730,467
aa1150,Rose,1,610,724
aa1151,Rose,1,470,614
aa1152,Rose,2,1000,274
aa1153,Rose,2,480,912
aa1154,Rose,1,770,491
aa1155,Rose,2,980,635
aa1156,Rose,1,110,817
aa1157,Rose,1,960,746
aa1158,Rose,1,750,464
aa1159,Rose,2,300,334
aa1160,Rose,2,660,488
aa1161,Rose,1,580,293
aa1162,Rose,2,70,88
aa1163,Rose,1,780,127
aa1164,Rose,2,210,109
aa1165,Rose,2,390,159
aa1166,Rose,1,510,745
aa1167,Rose,1,390,317
aa1168,Rose,2,650,835
aa1169,Rose,1,460,739
aa1170,Rose,1,930,647
aa1171,Rose,1,420,740
aa1172,Rose,1,610,668
aa1173,Rose,2,370,428
aa1174,Rose,1,180,867
aa1175,Rose,2,60,12
aa1176,Rose,1,870,129
aa1177,Rose,2,50,499
aa1178,Rose,2,200,778
aa1179,Rose,2,690,249
aa1180,Rose,1,730,159
aa1181,Rose,1,390,136
aa1182,Rose,2,690,127
aa1183,Rose,1,150,361
aa1184,Rose,1,700,891
aa1185,Rose,1,70,479
aa1186,Rose,2,30,392
aa1187,Rose,1,190,249
aa1188,Rose,1,180,497
aa1189,Rose,2,400,494
aa1190,Rose,1,540,479
aa1191,Rose,1,640,396
aa1192,Rose,1,670,330
aa1193,Rose,2,90,148
aa1194,Rose,1,790,870
aa1195,Rose,2,200,599
aa1196,Rose,2,340,575
aa1197,Rose,2,720,862
aa1198,Rose,1,900,300
aa1199,Rose,1,360,35
aa1200,Rose,1,430,454
aa1201,Rose,2,380,156
aa1202,Rose,1,730,76
aa1203,Rose,1,830,734
aa1204,Rose,2,340,424
aa1205,Rose,2,810,404
aa1206,Rose,2,930,970
aa1207,Rose,2,380,441
aa1208,Rose,2,550,848
aa1209,Rose,1,80,6
aa1210,Rose,2,610,989
aa1211,Rose,2,10,15
aa1212,Rose,1,440,88
aa1213,Rose,1,160,538
aa1214,Rose,1,790,614
aa1215,Rose,2,330,670
aa1216,Rose,1,800,671
aa1217,Rose,1,480,717
aa1218,Rose,1,20,189
aa1219,Rose,1,280,261
aa1220,Rose,1,390,85
aa1221,Rose,1,710,712
aa1222,Rose,1,1000,690
aa1223,Rose,1,940,706
aa1224,Rose,1,550,626
aa1225,Rose,1,210,363
aa1226,Rose,2,60,981
aa1227,Rose,1,190,138
aa1228,Rose,1,50,93
aa1229,Rose,1,530,758
aa1230,Rose,2,440,537
aa1231,Rose,1,690,736
aa1232,Rose,1,530,421
aa1233,Rose,2,160,500
aa1234,Rose,1,290,934
aa1235,Rose,1,960,199
aa1236,Rose,1,220,75
aa1237,Rose,1,830,376
aa1238,Rose,2,980,192
aa1239,Rose,1,510,645
aa1240,Rose,2,920,128
aa1241,Rose,2,720,728
aa1242,Rose,2,30,351
aa1243,Rose,1,110,712
aa1244,Rose,1,690,406
aa1245,Rose,1,480,160
aa1246,Rose,2,340,887
aa1247,Rose,2,640,74
aa1248,Rose,1,670,655
aa1249,Rose,2,680,369
aa1250,Rose,2,280,106
aa1251,Rose,2,460,150
aa1252,Rose,2,10,339
aa1253,Rose,1,400,746
aa1254,Rose,2,900,926
aa1255,Rose,1,680,969
aa1256,Rose,2,190,407
aa1257,Rose,1,330,685
aa1258,Rose,1,180,323
aa1259,Rose,1,460,916
aa1260,Rose,2,200,217
aa1261,Rose,1,370,157
aa1262,Rose,2,140,272
aa1263,Rose,2,870,445
aa1264,Rose,2,570,691
aa1265,Rose,2,890,554
aa1266,Rose,1,60,946
aa1267,Rose,1,760,359
aa1268,Rose,2,990,187
aa1269,Rose,1,820,68
aa1270,Rose,1,250,182
aa1271,Rose,1,90,521
aa1272,Rose,1,200,526
aa1273,Rose,2,650,22
aa1274,Rose,1,730,119
aa1275,Rose,1,150,923
aa1276,Rose,2,160,538
aa1277,Rose,2,70,872
aa1278,Rose,2,730,517
aa1279,Rose,2,130,513
aa1280,Rose,2,90,135
aa1281,Rose,1,570,600
aa1282,Rose,1,930,818
aa1283,Rose,1,60,582
aa1284,Rose,1,820,622
aa1285,Rose,1,970,161
aa1286,Rose,1,180,549
aa1287,Rose,2,600,195
aa1288,Rose,2,830,484
aa1289,Rose,1,880,180
aa1290,Rose,2,340,961
aa1291,Rose,2,570,893
aa1292,Rose,1,150,781
aa1293,Rose,2,550,506
aa1294,Rose,1,800,911
aa1295,Rose,2,360,348
aa1296,Rose,2,980,434
aa1297,Rose,2,730,286
aa1298,Rose,2,540,346
aa1299,Rose,2,460,814
aa1300,Rose,1,210,510
aa1301,Rose,1,30,416
aa1302,Rose,2,260,308
aa1303,Rose,2,200,740
aa1304,Rose,2,870,391
aa1305,Rose,2,80,763
aa1306,Rose,2,520,621
aa1307,Rose,1,580,895
aa1308,Rose,2,870,637
aa1309,Rose,2,930,517
aa1310,Rose,2,570,413
aa1311,Rose,1,440,237
aa1312,Rose,2,770,385
aa1313,Rose,2,850,425
aa1314,Rose,1,610,369
aa1315,Rose,1,360,818
aa1316,Rose,2,300,617
aa1317,Rose,2,870,445
aa1318,Rose,2,730,475
aa1319,Rose,1,500,114
aa1320,Rose,1,820,328
aa1321,Rose,2,200,483
aa1322,Rose,2,650,674
aa1323,Rose,1,630,5
aa1324,Rose,1,20,578
aa1325,Rose,1,430,448
aa1326,Rose,2,620,845
aa1327,Rose,2,800,380
aa1328,Rose,2,170,165
aa1329,Rose,1,320,72
aa1330,Rose,1,660,841
aa1331,Rose,2,10,469
aa1332,Rose,2,420,577
aa1333,Rose,1,120,976
aa1334,Rose,2,630,321
aa1335,Rose,1,890,562
aa1336,Rose,2,70,302
aa1337,Rose,2,350,638
aa1338,Rose,2,900,502
aa1339,Rose,1,380,707
aa1340,Rose,2,260,74
aa1341,Rose,2,980,13
aa1342,Rose,2,360,108
aa1343,Rose,1,280,164
aa1344,Rose,2,390,239
aa1345,Rose,2,30,488
aa1346,Rose,2,170,987
aa1347,Rose,2,350,117
aa1348,Rose,2,580,297
aa1349,Rose,2,750,291
aa1350,Rose,1,310,355
aa1351,Rose,1,840,621
aa1352,Rose,2,970,595
aa1353,Rose,2,740,197
aa1354,Rose,1,900,475
aa1355,Rose,1,400,592
aa1356,Rose,2,450,902
aa1357,Rose,1,290,779
aa1358,Rose,2,800,848
aa1359,Rose,2,810,114
aa1360,Rose,2,410,621
aa1361,Rose,2,360,432
aa1362,Rose,2,950,453
aa1363,Rose,2,490,415
aa1364,Rose,1,400,309
aa1365,Rose,1,750,354
aa1366,Rose,1,760,463
aa1367,Rose,1,80,791
aa1368,Rose,1,690,741
aa1369,Rose,1,660,581
aa1370,Rose,2,90,58
aa1371,Rose,2,120,957
aa1372,Rose,1,770,977
aa1373,Rose,1,330,317
aa1374,Rose,1,600,167
aa1375,Rose,2,180,57
aa1376,Rose,2,980,414
aa1377,Rose,2,930,438
aa1378,Rose,1,40,166
aa1379,Rose,2,810,314
aa1380,Rose,1,50,46
aa1381,Rose,1,690,533
aa1382,Rose,2,280,349
aa1383,Rose,2,170,491
aa1384,Rose,1,560,341
aa1385,Rose,2,280,336
aa1386,Rose,2,290,117
aa1387,Rose,2,690,705
aa1388,Rose,1,690,519
aa1389,Rose,2,450,992
aa1390,Rose,1,140,709
aa1391,Rose,1,440,378
aa1392,Rose,2,650,570
aa1393,Rose,2,220,702
aa1394,Rose,2,430,115
aa1395,Rose,1,300,969
aa1396,Rose,2,970,290
aa1397,Rose,2,730,233
aa1398,Rose,2,390,152
aa1399,Rose,1,430,740
aa1400,Rose,2,320,305
aa1401,Rose,1,870,705
aa1402,Rose,2,310,870
aa1403,Rose,2,630,760
aa1404,Rose,2,990,726
aa1405,Rose,1,370,521
aa1406,Rose,2,490,371
aa1407,Rose,2,990,912
aa1408,Rose,1,850,181
aa1409,Rose,2,430,959
aa1410,Rose,1,710,303
aa1411,Rose,1,20,681
aa1412,Rose,1,880,211
aa1413,Rose,1,90,102
aa1414,Rose,2,380,4
aa1415,Rose,2,400,901
aa1416,Rose,1,350,897
aa1417,Rose,2,700,913
aa1418,Rose,1,930,402
aa1419,Rose,1,680,369
aa1420,Rose,2,600,870
aa1421,Rose,1,120,377
aa1422,Rose,2,660,42
aa1423,Rose,2,720,427
aa1424,Rose,1,850,431
aa1425,Rose,1,370,634
aa1426,Rose,2,750,373
aa1427,Rose,2,320,486
aa1428,Rose,1,810,408
aa1429,Rose,1,820,507
aa1430,Rose,2,600,953
aa1431,Rose,2,570,958
aa1432,Rose,1,440,502
aa1433,Rose,2,1000,295
aa1434,Rose,1,490,511
aa1435,Rose,1,560,397
aa1436,Rose,2,270,941
aa1437,Rose,1,400,348
aa1438,Rose,1,370,286
aa1439,Rose,2,170,306
aa1440,Rose,1,730,623
aa1441,Rose,1,700,392
aa1442,Rose,1,300,418
aa1443,Rose,1,90,627
aa1444,Rose,2,530,483
aa1445,Rose,1,810,947
aa1446,Rose,1,880,278
aa1447,Rose,2,980,477
aa1448,Rose,2,240,348
aa1449,Rose,1,780,737
aa1450,Rose,2,70,519
aa1451,Rose,1,590,579
aa1452,Rose,1,1000,601
aa1453,Rose,2,10,443
aa1454,Rose,2,190,225
aa1455,Rose,1,180,768
aa1456,Rose,1,910,46
aa1457,Rose,1,560,522
aa1458,Rose,2,580,788
aa1459,Rose,2,220,360
aa1460,Rose,2,30,547
aa1461,Rose,1,920,90
aa1462,Rose,2,640,721
aa1463,Rose,2,480,342
aa1464,Rose,2,280,826
aa1465,Rose,2,840,251
aa1466,Rose,2,300,831
aa1467,Rose,1,560,821
aa1468,Rose,1,320,863
aa1469,Rose,2,820,666
aa1470,Rose,1,840,894
aa1471,Rose,2,550,138
aa1472,Rose,2,930,945
aa1473,Rose,1,630,650
aa1474,Rose,2,430,266
aa1475,Rose,1,290,370
aa1476,Rose,2,690,680
aa1477,Rose,2,870,426
aa1478,Rose,1,470,860
aa1479,Rose,2,220,740
aa1480,Rose,2,880,94
aa1481,Rose,1,850,424
aa1482,Rose,2,150,873
aa1483,Rose,2,660,145
aa1484,Rose,2,70,155
aa1485,Rose,1,700,726
aa1486,Rose,2,760,801
aa1487,Rose,2,590,447
aa1488,Rose,2,900,708
aa1489,Rose,2,980,886
aa1490,Rose,1,820,560
aa1491,Rose,2,20,280
aa1492,Rose,1,350,714
aa1493,Rose,2,640,379
aa1494,Rose,1,860,668
aa1495,Rose,2,40,449
aa1496,Rose,2,560,989
aa1497,Rose,2,830,872
aa1498,Rose,2,90,636
aa1499,Rose,2,240,137
aa1500,Rose,2,100,635
aa1501,Rose,2,240,375
aa1502,Rose,2,800,338
aa1503,Rose,2,810,494
aa1504,Rose,1,110,792
aa1505,Rose,1,900,103
aa1506,Rose,2,10,52
aa1507,Rose,1,640,535
aa1508,Rose,2,690,464
aa1509,Rose,1,980,820
aa1510,Rose,2,490,218
aa1511,Rose,2,530,224
aa1512,Rose,2,870,891
aa1513,Rose,1,190,557
aa1514,Rose,2,690,475
aa1515,Rose,1,20,111
aa1516,Rose,1,950,574
aa1517,Rose,1,570,885
aa1518,Rose,2,80,553
aa1519,Rose,1,250,268
aa1520,Rose,1,130,104
aa1521,Rose,1,380,45
aa1522,Rose,1,400,463
aa1523,Rose,1,870,116
aa1524,Rose,2,550,9
aa1525,Rose,2,450,720
aa1526,Rose,2,140,646
aa1527,Rose,1,370,104
aa1528,Rose,2,990,758
aa1529,Rose,2,940,703
aa1530,Rose,1,990,291
aa1531,Rose,1,590,824
aa1532,Rose,2,990,749
aa1533,Rose,2,320,136
aa1534,Rose,2,770,87
aa1535,Rose,2,390,40
aa1536,Rose,1,1000,376
aa1537,Rose,1,190,556
aa1538,Rose,2,630,790
aa1539,Rose,2,380,21
aa1540,Rose,2,450,625
aa1541,Rose,1,570,84
aa1542,Rose,1,260,426
aa1543,Rose,1,230,481
aa1544,Rose,1,690,298
aa1545,Rose,2,910,312
aa1546,Rose,1,480,871
aa1547,Rose,2,570,699
aa1548,Rose,1,490,910
aa1549,Rose,1,140,939
aa1550,Rose,1,510,205
aa1551,Rose,1,790,664
aa1552,Rose,2,290,990
aa1553,Rose,1,790,535
aa1554,Rose,2,410,556
aa1555,Rose,2,10,697
aa1556,Rose,1,200,689
aa1557,Rose,2,80,818
aa1558,Rose,1,400,469
aa1559,Rose,1,10,595
aa1560,Rose,2,510,348
aa1561,Rose,1,950,885
aa1562,Rose,2,750,508
aa1563,Rose,1,420,237
aa1564,Rose,1,780,91
aa1565,Rose,1,690,234
aa1566,Rose,1,430,954
aa1567,Rose,1,40,687
aa1568,Rose,2,720,868
aa1569,Rose,1,650,302
aa1570,Rose,1,800,897
aa1571,Rose,2,120,926
aa1572,Rose,1,180,365
aa1573,Rose,2,330,836
aa1574,Rose,2,880,815
aa1575,Rose,1,390,919
aa1576,Rose,1,810,119
aa1577,Rose,1,370,160
aa1578,Rose,2,90,474
aa1579,Rose,2,840,534
aa1580,Rose,2,390,475
aa1581,Rose,1,650,869
aa1582,Rose,1,630,21
aa1583,Rose,2,600,534
aa1584,Rose,2,1000,472
aa1585,Rose,1,580,416
aa1586,Rose,2,1000,533
aa1587,Rose,2,170,133
aa1588,Rose,2,530,231
aa1589,Rose,1,500,839
aa1590,Rose,2,360,704
aa1591,Rose,1,160,285
aa1592,Rose,2,600,486
aa1593,Rose,1,250,515
aa1594,Rose,2,890,904
aa1595,Rose,2,520,252
aa1596,Rose,1,120,872
aa1597,Rose,1,1000,740
aa1598,Rose,2,430,157
aa1599,Rose,1,240,11
aa1600,Rose,1,270,991
aa1601,Rose,2,260,475
aa1602,Rose,2,280,804
aa1603,Rose,2,320,809
aa1604,Rose,1,470,332
aa1605,Rose,1,840,298
aa1606,Rose,1,740,628
aa1607,Rose,2,890,924
aa1608,Rose,2,340,789
aa1609,Rose,2,390,95
aa1610,Rose,2,930,543
aa1611,Rose,1,640,226
aa1612,Rose,1,170,952
aa1613,Rose,1,820,279
aa1614,Rose,2,330,395
aa1615,Rose,1,750,782
aa1616,Rose,1,460,438
aa1617,Rose,1,910,874
aa1618,Rose,2,140,194
aa1619,Rose,1,20,707
aa1620,Rose,2,280,47
aa1621,Rose,1,110,528
aa1622,Rose,1,910,964
aa1623,Rose,1,840,198
aa1624,Rose,1,170,824
aa1625,Rose,1,220,334
aa1626,Rose,2,430,518
aa1627,Rose,2,320,115
aa1628,Rose,1,110,59
aa1629,Rose,2,660,596
aa1630,Rose,1,720,528
aa1631,Rose,2,50,436
aa1632,Rose,2,410,454
aa1633,Rose,2,940,486
aa1634,Rose,1,470,446
aa1635,Rose,2,990,214
aa1636,Rose,2,550,809
aa1637,Rose,2,90,540
aa1638,Rose,2,890,864
aa1639,Rose,1,410,940
aa1640,Rose,1,210,646
aa1641,Rose,1,1000,383
aa1642,Rose,1,420,873
aa1643,Rose,2,280,628
aa1644,Rose,2,970,693
aa1645,Rose,2,420,633
aa1646,Rose,1,840,44
aa1647,Rose,2,430,550
aa1648,Rose,2,260,634
aa1649,Rose,1,50,171
aa1650,Rose,2,400,135
aa1651,Rose,1,210,187
aa1652,Rose,2,440,476
aa1653,Rose,2,960,938
aa1654,Rose,2,310,210
aa1655,Rose,1,470,683
aa1656,Rose,2,940,184
aa1657,Rose,2,620,152
aa1658,Rose,1,910,756
aa1659,Rose,1,50,905
aa1660,Rose,2,670,901
aa1661,Rose,1,310,72
aa1662,Rose,1,880,974
aa1663,Rose,1,510,536
aa1664,Rose,1,90,456
aa1665,Rose,2,50,552
aa1666,Rose,2,330,993
aa1667,Rose,2,210,569
aa1668,Rose,1,880,133
aa1669,Rose,1,190,465
aa1670,Rose,1,420,450
aa1671,Rose,1,300,753
aa1672,Rose,2,270,141
aa1673,Rose,1,100,7
aa1674,Rose,1,640,369
aa1675,Rose,1,670,91
aa1676,Rose,2,490,120
aa1677,Rose,1,40,10
aa1678,Rose,1,100,51
aa1679,Rose,2,750,305
aa1680,Rose,2,370,253
aa1681,Rose,2,720,528
aa1682,Rose,1,980,479
aa1683,Rose,1,30,771
aa1684,Rose,2,80,622
aa1685,Rose,1,880,375
aa1686,Rose,2,860,856
aa1687,Rose,1,980,703
aa1688,Rose,2,190,980
aa1689,Rose,1,60,994
aa1690,Rose,2,420,418
aa1691,Rose,2,290,148
aa1692,Rose,2,90,909
aa1693,Rose,2,390,623
aa1694,Rose,2,830,388
aa1695,Rose,2,760,127
aa1696,Rose,1,100,599
aa1697,Rose,1,190,385
aa1698,Rose,1,310,145
aa1699,Rose,1,350,866
aa1700,Rose,2,970,679
aa1701,Rose,1,710,518
aa1702,Rose,1,800,916
aa1703,Rose,1,50,728
aa1704,Rose,1,730,346
aa1705,Rose,1,960,772
aa1706,Rose,1,840,502
aa1707,Rose,1,720,929
aa1708,Rose,2,450,979
aa1709,Rose,1,340,83
aa1710,Rose,1,800,724
aa1711,Rose,2,780,109
aa1712,Rose,2,580,96
aa1713,Rose,1,400,554
aa1714,Rose,2,310,754
aa1715,Rose,2,100,915
aa1716,Rose,2,410,688
aa1717,Rose,1,70,548
aa1718,Rose,1,440,616
aa1719,Rose,2,60,911
aa1720,Rose,1,130,901
aa1721,Rose,1,910,273
aa1722,Rose,1,970,266
aa1723,Rose,2,630,496
aa1724,Rose,1,700,586
aa1725,Rose,2,110,718
aa1726,Rose,1,430,9
aa1727,Rose,2,70,976
aa1728,Rose,1,310,247
aa1729,Rose,1,70,436
aa1730,Rose,1,330,191
aa1731,Rose,1,660,298
aa1732,Rose,1,600,613
aa1733,Rose,1,730,320
aa1734,Rose,2,400,425
aa1735,Rose,1,450,853
aa1736,Rose,2,950,929
aa1737,Rose,2,750,959
aa1738,Rose,2,800,473
aa1739,Rose,2,330,744
aa1740,Rose,1,350,591
aa1741,Rose,1,810,754
aa1742,Rose,1,600,10
aa1743,Rose,2,670,891
aa1744,Rose,2,10,43
aa1745,Rose,1,730,928
aa1746,Rose,1,280,439
aa1747,Rose,1,430,84
aa1748,Rose,2,700,492
aa1749,Rose,2,890,943
aa1750,Rose,2,340,958
aa1751,Rose,1,910,121
aa1752,Rose,2,760,792
aa1753,Rose,1,20,404
aa1754,Rose,2,850,131
aa1755,Rose,1,120,948
aa1756,Rose,1,480,67
aa1757,Rose,2,860,820
aa1758,Rose,2,310,186
aa1759,Rose,1,960,744
aa1760,Rose,2,620,906
aa1761,Rose,2,950,38
aa1762,Rose,2,20,92
aa1763,Rose,1,210,24
aa1764,Rose,1,180,21
aa1765,Rose,1,20,208
aa1766,Rose,2,150,775
aa1767,Rose,2,160,492
aa1768,Rose,2,140,68
aa1769,Rose,1,830,740
aa1770,Rose,1,460,739
aa1771,Rose,2,190,583
aa1772,Rose,1,910,266
aa1773,Rose,1,270,440
aa1774,Rose,1,470,104
aa1775,Rose,1,960,842
aa1776,Rose,2,10,666
aa1777,Rose,2,200,228
aa1778,Rose,2,540,968
aa1779,Rose,2,540,288
aa1780,Rose,1,580,542
aa1781,Rose,1,80,284
aa1782,Rose,1,840,278
aa1783,Rose,1,850,709
aa1784,Rose,2,760,975
aa1785,Rose,2,50,840
aa1786,Rose,1,490,5
aa1787,Rose,1,30,563
aa1788,Rose,2,570,334
aa1789,Rose,2,710,83
aa1790,Rose,2,1000,526
aa1791,Rose,1,270,487
aa1792,Rose,2,80,658
aa1793,Rose,1,700,238
aa1794,Rose,2,500,371
aa1795,Rose,2,530,113
aa1796,Rose,2,990,13
aa1797,Rose,1,790,768
aa1798,Rose,1,230,276
aa1799,Rose,1,820,399
aa1800,Rose,2,780,51
aa1801,Rose,2,700,34
aa1802,Rose,1,570,913
aa1803,Rose,1,110,409
aa1804,Rose,1,660,853
aa1805,Rose,2,450,347
aa1806,Rose,2,330,756
aa1807,Rose,2,850,206
aa1808,Rose,1,790,650
aa1809,Rose,2,70,127
aa1810,Rose,2,500,842
aa1811,Rose,2,450,306
aa1812,Rose,2,970,951
aa1813,Rose,2,820,212
aa1814,Rose,1,290,663
aa1815,Rose,1,640,139
aa1816,Rose,2,280,355
aa1817,Rose,1,470,633
aa1818,Rose,1,20,332
aa1819,Rose,2,600,369
aa1820,Rose,1,490,196
aa1821,Rose,1,780,881
aa1822,Rose,1,520,268
aa1823,Rose,2,540,803
aa1824,Rose,1,920,523
aa1825,Rose,1,740,954
aa1826,Rose,1,480,368
aa1827,Rose,2,830,970
aa1828,Rose,1,530,58
aa1829,Rose,1,760,738
aa1830,Rose,1,570,900
aa1831,Rose,1,1000,936
aa1832,Rose,1,60,914
aa1833,Rose,2,240,71
aa1834,Rose,2,190,711
aa1835,Rose,1,830,568
aa1836,Rose,2,980,363
aa1837,Rose,1,630,300
aa1838,Rose,2,510,597
aa1839,Rose,2,800,808
aa1840,Rose,1,150,665
aa1841,Rose,1,880,558
aa1842,Rose,1,270,971
aa1843,Rose,2,440,258
aa1844,Rose,1,40,950
aa1845,Rose,1,130,291
aa1846,Rose,1,370,491
aa1847,Rose,2,890,189
aa1848,Rose,2,390,365
aa1849,Rose,2,820,801
aa1850,Rose,1,840,291
aa1851,Rose,2,130,655
aa1852,Rose,1,860,852
aa1853,Rose,1,290,219
aa1854,Rose,2,950,83
aa1855,Rose,2,470,187
aa1856,Rose,2,1000,120
aa1857,Rose,2,970,810
aa1858,Rose,1,60,663
aa1859,Rose,1,950,50
aa1860,Rose,2,170,570
aa1861,Rose,1,350,227
aa1862,Rose,1,700,424
aa1863,Rose,1,970,97
aa1864,Rose,1,580,921
aa1865,Rose,2,650,790
aa1866,Rose,2,720,298
aa1867,Rose,2,440,913
aa1868,Rose,2,790,513
aa1869,Rose,2,80,996
aa1870,Rose,2,90,443
aa1871,Rose,2,370,729
aa1872,Rose,1,790,787
aa1873,Rose,1,240,437
aa1874,Rose,2,720,30
aa1875,Rose,2,620,421
aa1876,Rose,2,480,805
aa1877,Rose,1,300,316
aa1878,Rose,2,910,495
aa1879,Rose,1,690,377
aa1880,Rose,2,950,806
aa1881,Rose,2,440,99
aa1882,Rose,1,260,623
aa1883,Rose,2,370,909
aa1884,Rose,1,940,902
aa1885,Rose,1,850,1
aa1886,Rose,1,700,992
aa1887,Rose,1,930,603
aa1888,Rose,1,950,63
aa1889,Rose,2,700,837
aa1890,Rose,2,870,548
aa1891,Rose,1,910,263
aa1892,Rose,1,740,960
aa1893,Rose,2,580,641
aa1894,Rose,1,130,984
aa1895,Rose,1,190,394
aa1896,Rose,1,860,364
aa1897,Rose,2,650,68
aa1898,Rose,1,20,947
aa1899,Rose,1,740,139
aa1900,Rose,2,650,268
aa1901,Rose,1,280,648
aa1902,Rose,1,980,799
aa1903,Rose,2,540,431
aa1904,Rose,1,360,395
aa1905,Rose,2,900,73
aa1906,Rose,2,40,434
aa1907,Rose,2,90,138
aa1908,Rose,1,660,711
aa1909,Rose,2,530,712
aa1910,Rose,2,210,641
aa1911,Rose,1,900,138
aa1912,Rose,2,790,908
aa1913,Rose,2,430,486
aa1914,Rose,2,670,400
aa1915,Rose,2,220,727
aa1916,Rose,2,580,771
aa1917,Rose,2,130,771
aa1918,Rose,1,20,776
aa1919,Rose,2,170,586
aa1920,Rose,2,560,847
aa1921,Rose,2,140,74
aa1922,Rose,2,500,321
aa1923,Rose,1,850,181
aa1924,Rose,2,780,961
